id,stage,kind,title,year,doi,url,quality,directness,peer_reviewed,counts_toward_quota,review_status,checksum_sha256,exclude_reason
08-P18,08沟通,paper,enhancing citizen science impact in environmental monitoring targeted engagement strategies with stakeholder groups,2024,10.3389/fenvs.2024.1375675,https://doi.org/10.3389/fenvs.2024.1375675,medium,同构迁移,False,True,close_read,dc343d58c648f512c07ea86692c73324b032cf421e0055e24a21085d43a7a77b,
08-P19,08沟通,paper,effective stakeholder and risk management strategies for largescale international project success,2024,10.53294/ijfstr.2024.7.1.0044,https://doi.org/10.53294/ijfstr.2024.7.1.0044,medium,同构迁移,False,True,close_read,6a689d8f0cb8878b3bf8335758ef4a296da8a1679a2537ab9f7d4f883f264c2b,
08-P21,08沟通,paper,stakeholder mapping and analysis of offsite construction projects utilizing a powerinterest matrix and the fuzzy logic theory,2024,10.3390/buildings14092865,https://doi.org/10.3390/buildings14092865,medium,同构迁移,False,True,close_read,cb7a3529b9ea55747a567a2f7995f54c36887593232ee1822ff783bf7c670f13,
08-P22,08沟通,paper,enhancing big data analytics deployment uncovering stakeholder dynamics and balancing salience in project roles,2024,10.1007/s11219-024-09665-5,https://doi.org/10.1007/s11219-024-09665-5,medium,同构迁移,False,True,close_read,7f4a6af44aa4f7c9b2f1effa83122073fd21331023f75b02e8814dbed2b9a339,
08-P23,08沟通,paper,global virtual work a review integrative framework and future research opportunities,2025,10.1057/s41267-025-00775-1,https://doi.org/10.1057/s41267-025-00775-1,medium,同构迁移,False,True,anchor_reread,868ac69ee10735a88ba8d2dd8e76b18640ae3c5d336866d3bf3ebedcbe05e207,
08-P25,08沟通,paper,digital trio integration of bimeiriot for facilities management of mega construction projects,2024,10.3390/su16156348,https://doi.org/10.3390/su16156348,medium,同构迁移,False,True,close_read,6f8265801375db07aa5a31fd2f071f24961ab083787c12bb3b020b18dc6e5ea4,
08-P26,08沟通,paper,designing participatory planning processes for protected areas promoting the social and economic development of the stakeholders involved the case of cotopaxi national park pnc in ecuador,2025,10.1007/s10113-025-02376-y,https://doi.org/10.1007/s10113-025-02376-y,medium,同构迁移,False,True,anchor_reread,423637c7fcb06f10e067a91c74df9ce94e214dff9a17c7b6918f309e40f74f4e,
08-P27,08沟通,paper,stakeholders perception of organization an attribution and fairness perspective,2023,10.1108/ijmpb-08-2023-0178,https://doi.org/10.1108/ijmpb-08-2023-0178,medium,同构迁移,False,True,close_read,44ee811038d9c9be6f95cd45cb6708aef755bb90a30db46d9f4a19d86aeb81f0,
08-P28,08沟通,paper,evaluating the role of project management offices pmos in largescale construction projects insights from construction industry professionals,2024,10.11594/ijmaber.05.01.27,https://doi.org/10.11594/ijmaber.05.01.27,medium,同构迁移,False,True,close_read,12c8e7ea0f1ffc96e654164172b944232c0e045dead163a79205453f631b7d94,
08-P30,08沟通,paper,stakeholder dynamics and their impact on value creation for industrial maintenance projectsa literature review,2023,10.21595/marc.2023.23894,http://dx.doi.org/10.21595/marc.2023.23894,medium,同构迁移,False,True,close_read,60b9685d6b816f8514c8f22a569ef2cb147d8a7dbd57f43e6c84739d7bbf2e47,
08-P31,08沟通,paper,cocreation to facilitate communication and collaboration between multidisciplinary stakeholders in ehealth research and development case study of the carrier coronary artery disease risk estimations and interventions for prevention and early detection consortium,2023,10.2196/45006,https://doi.org/10.2196/45006,medium,同构迁移,False,True,close_read,41a5fa896ede7ddecd18b7d50977fb316340d7e90b5eed0a07be06f0aff532c4,
08-P33,08沟通,paper,effective communication in virtual project teams at children mission africa a short communication,2024,10.32388/fgfjgr,https://doi.org/10.32388/fgfjgr,medium,同构迁移,False,True,close_read,0c9577652c35bead7f3acbdb86e25d6578a442959c67dc956447fecdd443259e,
08-P37,08沟通,paper,project team planning and performance of housing projects in kenya,2024,10.47941/jepm.1653,https://doi.org/10.47941/jepm.1653,medium,同构迁移,False,True,close_read,36e3960ff1501dd9ebab545e798fc21feeb6dee5957eaabd28647de0362d71f1,
08-P38,08沟通,paper,the impact of risk management on the performance of construction projects,2024,10.53555/kuey.v30i5.3708,https://doi.org/10.53555/kuey.v30i5.3708,medium,同构迁移,False,True,close_read,f5c73baeeb0feefc5b65fe92fe33ef690af0f9941860216907c0427ac874e9c1,
08-P39,08沟通,paper,governance and accountability models for public private partnerships in healthcare infrastructure development,2024,10.62225/2583049x.2024.4.6.5699,https://doi.org/10.62225/2583049x.2024.4.6.5699,medium,同构迁移,False,True,close_read,fcaef183391995f363d84896d4a029c437afac1dd1d88d7e7468838b6a0c4b48,
08-P40,08沟通,paper,the impact of communication on project performance in construction projects,2024,10.70134/ircee.v1i1.45,https://doi.org/10.70134/ircee.v1i1.45,medium,同构迁移,False,True,close_read,9fadbcaa6665f125f9ffaa3010c7be7cd3b439c296f7465ddd0a82aa9ceb49fe,
08-S01,08沟通,standard,The Standard for Project Management and A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Seventh Edition,2021,,https://www.pmi.org/standards/pmbok,high,规范性,False,True,close_read,,
08-S02,08沟通,standard,"ISO 21502:2020 Project, programme and portfolio management — Guidance on project management",2020,,https://www.iso.org/standard/74947.html,high,规范性,False,True,close_read,,
08-S03,08沟通,standard,PRINCE2 7 — Organization practice and communication management approach,2023,,https://www.peoplecert.org/browse-certifications/project-programme-and-portfolio-management/PRINCE2-8/prince2-7-project-management-3961,high,规范性,False,True,close_read,,
08-S04,08沟通,standard,AA1000 Stakeholder Engagement Standard (AA1000SES),2015,,https://www.accountability.org/standards/aa1000-stakeholder-engagement-standard/,high,规范性,False,True,close_read,,
08-S05,08沟通,standard,Government Functional Standard GovS 002: Project delivery,2021,,https://www.gov.uk/government/publications/project-delivery-functional-standard,high,规范性,False,True,close_read,,
08-S06,08沟通,standard,APM Body of Knowledge 7th edition — Stakeholder and communication,2019,,https://www.apm.org.uk/book-shop/apm-body-of-knowledge-7th-edition/,high,规范性,False,True,close_read,,
08-S07,08沟通,standard,IAP2 Spectrum of Public Participation,2018,,https://www.iap2.org/page/pillars,high,规范性,False,True,close_read,,
08-S08,08沟通,standard,ISO 44001:2017 Collaborative business relationship management systems,2017,,https://www.iso.org/standard/62968.html,high,规范性,False,True,close_read,,
09-B01,09收尾,blog,"Project Closeout Process: Steps, Checklist and Best Practices [2026]",,,https://monday.com/blog/project-management/project-closeout,medium,商业经验,False,True,close_read,267264956ee15c77884796f4fccacf1fe3e9ab5780822dc86bbf56045504d270,
09-B02,09收尾,blog,Project Closeout Checklist: An Ultimate Guide,,,https://www.projectmanagertemplate.com/post/project-closeout-checklist-an-ultimate-guide,medium,商业经验,False,True,close_read,2a0cd80639e0d22c84acb2b244d467ce58f4d09c05a5ddc3ceb175452cb880ad,
09-B03,09收尾,blog,"What is project closure? Checklist, process, and key steps | Plane Blog",,,https://plane.so/blog/what-is-project-closure,medium,商业经验,False,True,close_read,ef8f54367f05e40e3e9f3be040d860bbf931b091d09409694878ed230b4221eb,
09-B04,09收尾,blog,7 Steps to Project Closure (Checklist Included),,,https://www.projectmanager.com/blog/project-closure,medium,商业经验,False,True,close_read,3e2b926cc3cce362256e48bb9337138bb4fbce0da8fd665c229176183d3455a9,
09-B05,09收尾,blog,Comprehensive Checklist for a Successful Project Closure | Tigernix Business Blog,,,https://www.tigernix.com/blog/comprehensive-checklist-successful-project-closure,medium,商业经验,False,True,close_read,b0a81a2394291296f459dd94906b493259f8968ae089147d8f4c8dc0e987676e,
09-B06,09收尾,blog,"What Is Project Closure: Guide, Steps, Best Practices,Tools",,,https://productive.io/blog/project-closure,medium,商业经验,False,True,close_read,bedfc31de881b64b648da1665bbf4cb8ce1494f53282b66eb9d18263726bcfc8,
09-B07,09收尾,blog,Project Closure Checklist | Manifestly Checklists,,,https://www.manifest.ly/use-cases/software-development/project-closure-checklist,medium,商业经验,False,True,close_read,116b36e3ec97e14112d76c6b0abbbb275d40815a609feb9e02bbc439fd030fc8,
09-B08,09收尾,blog,Project Closure: 8 Steps + Checklist to Close Projects [2026] • Asana,,,https://asana.com/resources/project-closure,medium,商业经验,False,True,close_read,d5f2653458a4cc5a9452daf40a396ae824f3ad570160ac41b6d1d99c10c8e767,
09-B10,09收尾,blog,Medium,,,https://medium.com/slalom-build/conducting-an-effective-knowledge-transfer-before-roll-off-8da9d8bd76f8,medium,商业经验,False,True,close_read,04f5cc3998866c2b10bced630d5ba48e14700454f30ffbc60a3aa57c1808e22f,
09-B11,09收尾,blog,capture-value-knowledge-transfer. ...,,,https://www.pmi.org/-/media/pmi/documents/public/pdf/learning/thought-leadership/pulse/capture-value-knowledge-transfer.pdf?rev=,medium,商业经验,False,True,close_read,f5773a2261b0fd9f51f9022874522a7cd753e3c34c0af145dfaff7cdcd1066b8,
09-B13,09收尾,blog,Project Manager Knowledge Transfer A Crucial Process for Success,,,https://www.projectmanagertemplate.com/post/project-manager-knowledge-transfer-a-crucial-process-for-success,medium,商业经验,False,True,close_read,3c56e6ffa16153bb8dd89a37a5ffb5d6b4cb2bdb306a23abadab716c37eec6b9,
09-B15,09收尾,blog,How to facilitate the knowledge transfer,,,https://www.pmi.org/learning/library/knowledge-transfer-project-management-offices-1468,medium,商业经验,False,True,close_read,94e45dac158d02e857b53714f891027e930ecc451a4abb208b0df3719281a604,
09-B17,09收尾,blog,The Importance of Benefits Realization| Shibumi,,,https://shibumi.com/blog/the-importance-of-benefits-realization,medium,商业经验,False,True,close_read,5cab02c5529efe51522c33f929dce76d3c5dc464572682aa5aab1b639dbdc56f,
09-B18,09收尾,blog,Beyond project success: Benefits realization opportunities and challenges,,,https://www.pmi.org/learning/library/success-benefits-realization-opportunities-challenges-9272,medium,商业经验,False,True,close_read,705f9eccf6418f6dd37325b51d3dd64efb9f6b15f15113a88aa3f3cd563bcfcd,
09-B19,09收尾,blog,What Is Benefits Realization Management? | Projects & Co.,,,https://projectsnco.com/blog/benefits-realization-management,medium,商业经验,False,True,close_read,f2fa4724562c8d47ced4e55bf19dd0ea279698506a3d82b6040bbb7781fcbc20,
09-B20,09收尾,blog,Benefit Realization: A Complete Guide to Managing Project Outcomes,,,https://www.larksuite.com/library/project-management/project-management-concepts/benefit-realization,medium,商业经验,False,True,close_read,4fda475a35803697b969e0d34eb4cae132b3c20810721b2e259634da14e24746,
09-B21,09收尾,blog,Ten Guidelines for Successful Benefits Realization,,,https://www.pmi.org/learning/library/guidelines-successful-benefits-realization-9909,medium,商业经验,False,True,close_read,eb3705afe698d5c2e0eb11fd418abd1b26a50af8c82ae3fd7aab2574785dccc6,
09-B22,09收尾,blog,Benefits Realization Management: Full Guide with Examples  - Epicflow,,,https://www.epicflow.com/blog/benefits-realization-management,medium,商业经验,False,True,close_read,bb094aec94e3a8793b50510a1d40691d6a7941d06ba685f610cfebd02a9b222b,
09-B23,09收尾,blog,3 Crucial Stages of Benefits Realization Management | Lucidchart Blog,,,https://lucid.co/blog/benefits-realization-management,medium,商业经验,False,True,close_read,f2db9b43350ebbce4770b79d6d55e7266f66099d1fdfc477cdd879c48a54229c,
09-B24,09收尾,blog,Benefits Realization: Why It Matters | Sean Whitaker posted on the topic | LinkedIn,,,https://www.linkedin.com/posts/seanwhitakerpm_the-benefit-of-benefits-realization-whether-activity-7309286338871140352-Mpp1,medium,商业经验,False,False,excluded,a2d6d11094626c362059ee1376119d21eae5f88b75c7e9147cd02b6d25c82581,not_tech_blog_host
09-B25,09收尾,blog,How the live phase works,2024,,https://www.gov.uk/service-manual/agile-delivery/how-the-live-phase-works,medium,规范性,False,True,close_read,5a13925b0b80a9e141d3c7b4bf47a9b472d79938da593bf5a0de39f9abaea383,
09-P01,09收尾,paper,From Construction Closeout to Homeowner Handover: A Unit-Specific Digital Turnover Framework for Luxury High-Rise Residential Projects,2026,10.71097/ijsat.v17.i2.11317,https://doi.org/10.71097/ijsat.v17.i2.11317,low,同构迁移,False,True,background,a0425e8f5addecaa5724c5f0a6cd71fb54ea4b5c59fbaeb85c7738f36306a00e,
09-P02,09收尾,paper,KPI Architecture from Scope-of-Work to Closeout: A Digital Document-Control Pipeline for Construction and Maintenance Quality Assurance,2024,10.32628/ijsrset2513845,https://doi.org/10.32628/ijsrset2513845,medium,同构迁移,False,True,close_read,c01a9b09ea19f60dd6a41c29dd8bdb680c31fbbe54e3f5bb4f370dae6176dcef,
09-P03,09收尾,paper,"Client Involvement in Agile Project Management, Impact on Operational Performance, and Successful Project Handover in Jordan",2025,10.47852/bonviewjcbar52024236,https://doi.org/10.47852/bonviewjcbar52024236,medium,同构迁移,False,True,close_read,d9e9b63f193d638e5bba534bfb81170d3535b31ec38faef224457a2f22a86680,
09-P04,09收尾,paper,The Impact of a Defect List and Outstanding List in Expediting the Project Handover Process of PaxOceanâ€™s New Building Centre,2023,10.37253/jcep.v4i2.8690,https://doi.org/10.37253/jcep.v4i2.8690,medium,同构迁移,False,True,close_read,2798cee955fb651efcc0a60f64ad38c6b5bc7673555e32b3f54a5d6c9c210ef0,
09-P05,09收尾,paper,INFLUENCE OF CAPACITY BUILDING ON SUCCESSFUL HANDOVER OF PROJECTS TO BENEFICIARIES IN RWANDA,2023,10.61426/sjbcm.v10i4.2800,https://doi.org/10.61426/sjbcm.v10i4.2800,medium,同构迁移,False,True,close_read,9a9d5d200f8d2aac2d14c82657b7e3ff57c56438078e3cabd2bb8da82c7936b9,
09-P06,09收尾,paper,Benefits realisation case studies in public major project delivery,2023,10.1080/09537287.2023.2256287,https://doi.org/10.1080/09537287.2023.2256287,high,同构迁移,True,True,anchor_reread,f841bd0419ef4bb41e09a8a943e49af16a9e1e2e03756f17c56a8046991ece45,
09-P07,09收尾,paper,Exploring temporal dimensions of benefits realisation management in agile IT environments,2025,10.12821/ijispm130403,https://doi.org/10.12821/ijispm130403,high,同构迁移,True,True,anchor_reread,30de65247b7664277dcec7c6394aed42ed5c431b939b7ed7cdfdf091b73794e6,
09-P08,09收尾,paper,Achieving strategic excellence in healthcare projects: Leveraging benefit realization management framework,2024,10.30574/wjarr.2024.21.1.0034,https://doi.org/10.30574/wjarr.2024.21.1.0034,medium,同构迁移,False,True,close_read,0cd3790a8f42991a0ce0ab8f016507f42f7f369eceed050befe69b52bab09c49,
09-P09,09收尾,paper,"Optimizing benefits realization in Ghanaian public universities: The role of portfolio management practices, strategic resource alignment and institutional culture",2026,10.53378/ijemds.353311,https://doi.org/10.53378/ijemds.353311,medium,同构迁移,False,True,close_read,16506a1f66896bfe758a96aff89f705e3b054ff29bb8ee51ddbe7b0529bf3d0f,
09-P10,09收尾,paper,Human-Centered Design and Benefit Realization Management in Digital Health Care Solution Development: Protocol for a Systematic Review,2024,10.2196/56125,https://doi.org/10.2196/56125,medium,同构迁移,False,True,close_read,1617d8c244177577394f74e93aab09fa353f1c3386e3b509f3d04c633cf45b0e,
09-P11,09收尾,paper,Value Management Office (VMO) como pilar da gestão de valor organizacional,2025,10.5585/2025.28191,https://doi.org/10.5585/2025.28191,medium,同构迁移,False,True,close_read,6bebfb714001ec0759cc2e614039372f6b67a8fe8f4b8e4d7ce6de0a44383624,
09-P12,09收尾,paper,Improving Organisational Learning in Project-Based Organisations Through the Translation of Project Lessons Learnt into Project Risks,2025,10.7166/36-2-3241,https://doi.org/10.7166/36-2-3241,high,同构迁移,True,True,anchor_reread,2aef2525c6a3d755cd071ee64ca14c5121065a3c59f82eda82b59038057402d9,
09-P13,09收尾,paper,A Scoping Review on Project-Based Organization’s (PBOs) Knowledge Transfer Using the Systemic Lessons Learned Knowledge (Syllk) Model as an Interpretative Structural Model (ISM),2025,10.34190/ejkm.24.1.4332,https://doi.org/10.34190/ejkm.24.1.4332,high,同构迁移,True,True,anchor_reread,dd7222f6e3e9b9c3930e22b98afdd1a5b5b3f0be8342b9ab7bf16049e84e519f,
09-P14,09收尾,paper,PM soft skills foster knowledge sharing,2024,10.1016/j.plas.2024.100139,https://doi.org/10.1016/j.plas.2024.100139,high,同构迁移,True,True,anchor_reread,360890ed02bea0db57f45807faa2ee4913b5453bbad367d9370cba206b2b8f89,
09-P15,09收尾,paper,Conditions of project knowledge transfer events,2025,10.1108/ijmpb-02-2025-0057,https://doi.org/10.1108/ijmpb-02-2025-0057,high,同构迁移,True,True,anchor_reread,7256ef0fb1daabeac12ff05a51e0646c4354fefa97b9d77db4d5fd402e12e775,
09-P16,09收尾,paper,IT-Project Knowledge Transfer e-collaboration,2024,10.34190/ejkm.22.2.3526,https://doi.org/10.34190/ejkm.22.2.3526,medium,同构迁移,False,True,close_read,360baa02ce2b1c68d08eaeb99a61aca90f4865f44dafbf767c408287b708619f,
09-P17,09收尾,paper,PMO solution knowledge management challenges PBO,2024,10.66262/jsea.10033,https://doi.org/10.66262/jsea.10033,low,同构迁移,False,True,background,176b67e7a3509b73913f166f49134bf5058722f77442649f5717447766da1eb1,
09-P18,09收尾,paper,PMO implementation of strategic plans in PBOs,2024,10.1371/journal.pone.0306702,https://doi.org/10.1371/journal.pone.0306702,high,同构迁移,True,True,anchor_reread,463337d9e72e864287ea6b4e0d0fc4d325d5be4165a171464e7f33cd930a12d1,
09-P19,09收尾,paper,Organizational Learning in Projects,2025,10.63332/joph.v5i1.674,https://doi.org/10.63332/joph.v5i1.674,low,同构迁移,False,True,background,c452b4f7be900ce0ff663e45dc96a552a574054b11619a109357a78a01b1987c,
09-P20,09收尾,paper,organizational commitment KM processes PBO,2023,10.7769/gesec.v14i11.3086,https://doi.org/10.7769/gesec.v14i11.3086,medium,同构迁移,False,True,close_read,2b54be2ec7146dac969771ff3943a0d3d5897745ce6699bb1e68fd96bbc944eb,
09-P21,09收尾,paper,Scope Creep in Large-Scale Projects Denver,2025,10.37745/ijbmr.2013/vol13n4110,https://doi.org/10.37745/ijbmr.2013/vol13n4110,medium,同构迁移,False,True,close_read,d479e076065bc2b212becf6666963e54b4d229660b2e74dea89d322310354395,
09-P22,09收尾,paper,Scope Creep Control in IT Projects,2025,10.58812/esmb.v4i01.663,https://doi.org/10.58812/esmb.v4i01.663,medium,同构迁移,False,True,close_read,04b5e2b4db80ce73e30436db4d3553aaa04fc0b1bd0e86d871f86513fa8ade64,
09-P23,09收尾,paper,Determinants of Scope Creep construction,2025,10.59857/igcj5838,https://doi.org/10.59857/igcj5838,medium,同构迁移,False,True,close_read,d0ef74f7d9f7607861e19ebffcb1b069b9699298da176da6d8254399ee47e728,
09-P24,09收尾,paper,Mitigating Scope Creep construction systems-based,2025,10.38124/ijisrt/25dec914,https://doi.org/10.38124/ijisrt/25dec914,low,同构迁移,False,True,background,bddf8ee7f65225133c9720baee62501ac747768232ff4b903400d9df69f1ebfe,
09-P25,09收尾,paper,Effect of Project Management Process on Performance of Energy Infrastructure Projects in Rwanda,2023,10.53819/81018102t2283,https://doi.org/10.53819/81018102t2283,medium,同构迁移,False,True,close_read,e0b666a79e09b22024f57a045c533059a56434ea615db32d444023546f0e53d4,
09-P26,09收尾,paper,Sustainability in Project Management Practices,2024,10.3390/su16104275,https://doi.org/10.3390/su16104275,high,同构迁移,True,True,anchor_reread,181ab14cfa49aafc7ee06097e1b8a4c89fcac2a12ba97c0e521fd57b9ae5629c,
09-P27,09收尾,paper,BIM and BRM digital value transformation,2025,10.21474/ijar01/22430,https://doi.org/10.21474/ijar01/22430,low,同构迁移,False,True,background,02000ad1a7ce75b2dd472a275e669bd4736a8266d3cf6e9305a7654461774411,
09-P28,09收尾,paper,Knowledge transfer in interim management projects,2024,10.2478/emj-2024-0004,https://doi.org/10.2478/emj-2024-0004,high,同构迁移,True,True,anchor_reread,7872017aeed4fcdafba353afdd0d6d5c419992cc72d9a98d84ea57af73d0e6a2,
09-P29,09收尾,paper,Identifying value healthcare transformation benefits,2023,10.1136/bmjoq-2023-002349,https://doi.org/10.1136/bmjoq-2023-002349,high,同构迁移,True,True,anchor_reread,31c1062697968ca90846e5d8fc2de5653f2f051c877d7425b97d50ca614847d4,
09-P30,09收尾,paper,EFFECT OF PROJECT SCOPE CREEP ON PERFORMANCE,2025,10.5281/zenodo.17793005,https://doi.org/10.5281/zenodo.17793005,low,同构迁移,False,True,background,bc6c8ec21eae7cec580aba378fd3e99d008089e89cf6381805141553a66d8fbc,
09-S01,09收尾,standard,"ISO 21502:2020 Project, programme and portfolio management — Guidance on project management (close / transition)",2020,,https://www.iso.org/standard/74947.html,high,规范性,False,True,close_read,,
09-S02,09收尾,standard,A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Seventh Edition / The Standard for Project Management (close and knowledge),2021,,https://www.pmi.org/pmbok-guide-standards/foundational/pmbok,high,规范性,False,True,close_read,,
09-S03,09收尾,standard,PRINCE2 7 (2023) — Closing a Project,2023,,https://www.peoplecert.org/browse-certifications/project-programme-and-portfolio-management/PRINCE2-2,high,规范性,False,True,close_read,,
09-S04,09收尾,standard,ISO 30401:2018 Knowledge management systems — Requirements,2018,,https://www.iso.org/standard/68683.html,high,规范性,False,True,close_read,,
09-S05,09收尾,standard,ISO 15489-1:2016 Information and documentation — Records management — Part 1: Concepts and principles,2016,,https://www.iso.org/standard/62542.html,high,规范性,False,True,close_read,,
09-S06,09收尾,standard,PMI Benefits Realization Management: A Practice Guide,2019,,https://www.pmi.org/pmbok-guide-standards/practice-guides/benefits-realization,high,规范性,False,True,close_read,,
09-S07,09收尾,standard,APM Body of Knowledge 7th edition — Closing the project / lessons learned,2019,,https://www.apm.org.uk/body-of-knowledge/,high,规范性,False,True,close_read,,
